loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name,Prepay Percent,Home Price
F103Q2565771,719.0,1/1/2005,0,12/1/2034,17460.0,0.0,1,O,0.8,22.0,134000,0.8,0.05625,R,0,FIX30,OH,SF,44100,P,360,2,Other sellers,Other servicers,0.8836031482498494,167500.0
F103Q2565949,791.0,1/1/2005,0,12/1/2034,12220.0,0.0,1,O,0.63,34.0,226000,0.63,0.05875,T,0,FIX30,AL,SF,36800,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9485111465269046,358730.1587301587
F103Q2565955,771.0,1/1/2005,0,5/1/2034,47894.0,0.0,1,O,0.77,23.0,300000,0.77,0.06,R,0,FIX30,VA,SF,22400,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9947516655874681,389610.3896103896
F103Q2565959,683.0,1/1/2005,1,6/1/2033,38300.0,30.0,1,O,0.95,36.0,238000,0.95,0.05875,R,0,FIX30,PA,SF,15600,P,342,2,Other sellers,Other servicers,0.9907696800790706,250526.3157894737
F103Q2565960,607.0,1/1/2005,0,12/1/2034,45104.0,0.0,1,O,0.62,37.0,150000,0.62,0.057800000000000004,R,0,FIX30,WA,SF,98500,P,360,2,Other sellers,Other servicers,-0.0018622684477967125,241935.48387096776
F103Q2565961,757.0,1/1/2005,0,7/1/2033,,0.0,1,O,0.67,21.0,144000,0.67,0.05875,T,0,FIX30,WI,SF,54100,C,343,2,Other sellers,Other servicers,0.9307397755168475,214925.37313432834
F103Q2565984,772.0,1/1/2005,0,12/1/2034,35840.0,0.0,1,O,0.8,36.0,167000,0.8,0.05625,R,0,FIX30,FL,SF,34200,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.8708474673784856,208750.0
F103Q2565986,782.0,1/1/2005,0,5/1/2033,,0.0,1,O,0.78,33.0,313000,0.78,0.05875,T,0,FIX30,AZ,SF,86300,P,341,2,Other sellers,Other servicers,0.9268349047404165,401282.05128205125
F103Q2565987,640.0,1/1/2005,0,12/1/2034,38940.0,25.0,1,O,0.75,37.0,187000,0.75,0.0575,T,0,FIX30,FL,SF,34900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",-0.004285983532895795,249333.33333333334
F103Q2565997,709.0,1/1/2005,0,12/1/2034,19780.0,0.0,1,O,0.85,33.0,230000,0.7,0.0575,R,0,FIX30,IA,SF,50300,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.0028587876441144304,328571.4285714286
F103Q2566022,653.0,1/1/2005,0,5/1/2034,22180.0,25.0,1,O,0.89,44.0,95000,0.89,0.0575,R,0,FIX30,NC,SF,28300,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.8605539349852197,106741.57303370786
F103Q2566071,652.0,2/1/2005,0,7/1/2034,,12.0,1,O,0.81,44.0,323000,0.81,0.06125,R,0,FIX30,GA,SF,30500,P,354,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9351969634641314,398765.4320987654
F103Q2566092,721.0,1/1/2005,0,12/1/2034,38940.0,0.0,1,O,0.15,35.0,37000,0.15,0.05625,T,0,FIX30,FL,SF,34900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9167846213590456,246666.6666666667
F103Q2566140,691.0,1/1/2005,0,12/1/2034,16700.0,0.0,1,O,0.8,48.0,328000,0.8,0.0575,T,0,FIX30,SC,SF,29400,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",-0.0015307893044802974,410000.0
F103Q2566141,748.0,1/1/2005,0,12/1/2034,49180.0,0.0,1,O,0.26,45.0,89000,0.26,0.06,T,0,FIX30,NC,SF,27000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.8811162140813785,342307.6923076923
F103Q2566142,596.0,2/1/2005,0,8/1/2034,16740.0,30.0,1,O,0.92,44.0,164000,0.92,0.06125,R,0,FIX30,SC,SF,29700,P,355,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,-0.00156415834530838,178260.86956521738
F103Q2566144,761.0,2/1/2005,0,7/1/2034,47260.0,0.0,1,O,0.58,21.0,250000,0.58,0.0575,R,0,FIX30,VA,PU,23100,P,354,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.905637063718201,431034.4827586207
F103Q2566146,761.0,2/1/2005,0,5/1/2034,47894.0,0.0,1,O,0.77,36.0,250000,0.77,0.05875,R,0,FIX30,VA,SF,22600,P,352,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9740116312759741,324675.32467532466
F103Q2566149,727.0,1/1/2005,0,12/1/2034,,0.0,1,O,0.46,58.0,167000,0.46,0.0625,T,0,FIX30,VA,SF,23800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9980973808125958,363043.47826086957
F103Q2566151,733.0,1/1/2005,0,12/1/2034,45060.0,25.0,1,O,0.9,29.0,155000,0.9,0.06125,R,0,FIX30,NY,SF,13100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9000298363670834,172222.22222222222
F103Q2566152,633.0,1/1/2005,0,12/1/2034,17820.0,0.0,1,O,0.79,48.0,150000,0.79,0.06625,T,0,FIX30,CO,SF,80800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.882564980720216,189873.41772151898
F103Q2566153,756.0,1/1/2005,0,12/1/2034,,0.0,1,O,0.77,39.0,169000,0.77,0.06,T,0,FIX30,MD,SF,20600,N,360,1,Other sellers,Other servicers,0.9571996758977867,219480.51948051946
F103Q2566160,728.0,2/1/2005,0,6/1/2033,44140.0,0.0,1,O,0.54,27.0,141000,0.54,0.05825,R,0,FIX30,MA,SF,1300,N,341,2,Other sellers,Other servicers,0.9025479314524862,261111.1111111111
F103Q2566162,650.0,1/1/2005,0,12/1/2034,23420.0,30.0,1,O,0.95,36.0,152000,0.95,0.0625,T,0,FIX30,CA,SF,93700,P,360,2,NATLCITYMTGECO,NATLCITYMTGECO,0.9971233469821793,160000.0
F103Q2566167,675.0,1/1/2005,0,12/1/2034,38940.0,25.0,1,O,0.62,60.0,169000,0.62,0.0575,T,0,FIX30,FL,SF,34900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.12457563783406396,272580.6451612903
F103Q2566168,643.0,2/1/2005,0,1/1/2035,,0.0,1,O,0.58,61.0,120000,0.58,0.0625,T,0,FIX30,FL,SF,33800,C,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9791202604982311,206896.55172413794
F103Q2566184,748.0,2/1/2005,0,2/1/2034,42680.0,0.0,1,O,0.4,39.0,51000,0.4,0.05625,R,0,FIX30,FL,SF,32900,P,349,2,Other sellers,Other servicers,0.9811152929472728,127500.0
F103Q2566252,738.0,2/1/2005,0,1/1/2035,26620.0,0.0,1,O,0.8,43.0,196000,0.8,0.055,T,0,FIX30,AL,SF,35700,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC",0.9129340106964183,245000.0
F103Q2566327,751.0,3/1/2005,0,6/1/2034,47894.0,0.0,1,O,0.5,33.0,173000,0.5,0.05875,R,0,FIX30,VA,SF,22500,P,352,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9788316421462677,346000.0
F103Q2566328,776.0,1/1/2005,0,12/1/2034,49180.0,0.0,1,O,0.75,51.0,120000,0.75,0.06115,R,0,FIX30,NC,SF,27200,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA",0.9847837829090741,160000.0
F103Q2566329,779.0,2/1/2005,0,1/1/2035,,25.0,1,S,0.9,43.0,230000,0.9,0.06,R,0,FIX30,NY,SF,12000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9201665540121887,255555.55555555556
F103Q2566330,698.0,1/1/2005,0,12/1/2034,35084.0,12.0,1,O,0.85,53.0,178000,0.85,0.06625,T,0,FIX30,PA,PU,18300,P,360,1,Other sellers,"JPMORGANCHASEBANK,NA",0.8994422443283256,209411.76470588235
F103Q2566331,631.0,2/1/2005,0,1/1/2035,,25.0,1,O,0.86,51.0,214000,0.86,0.07125,T,0,FIX30,OH,SF,45100,N,360,2,Other sellers,Other servicers,0.9131096356917985,248837.2093023256
F103Q2566332,616.0,2/1/2005,0,1/1/2035,,30.0,1,O,0.91,34.0,132000,0.91,0.06375,R,0,FIX30,PA,PU,18300,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9962728676610392,145054.94505494504
F103Q2566333,702.0,2/1/2005,0,1/1/2035,47300.0,33.0,1,O,0.85,38.0,334000,0.61,0.0625,R,0,FIX30,CA,SF,93200,C,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9413780566649905,547540.9836065574
F103Q2566335,782.0,1/1/2005,0,4/1/2033,17140.0,0.0,1,O,0.7,9.0,192000,0.7,0.05875,R,0,FIX30,OH,SF,45200,N,340,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9299579048910653,274285.7142857143
F103Q2566336,766.0,2/1/2005,0,5/1/2033,31140.0,0.0,1,O,0.73,30.0,101000,0.73,0.06,R,0,FIX30,KY,SF,40000,N,340,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.00047449207962970287,138356.16438356164
F103Q2566338,716.0,2/1/2005,0,6/1/2033,31140.0,25.0,1,O,0.88,24.0,75000,0.88,0.05875,R,0,FIX30,KY,SF,40000,C,341,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.865550905270139,85227.27272727272
F103Q2566341,785.0,4/1/2005,0,5/1/2033,45300.0,0.0,1,O,0.7,42.0,184000,0.7,0.05875,R,0,FIX30,FL,SF,33500,N,338,2,Other sellers,"WELLSFARGOBANK,NA",0.9162810526402865,262857.1428571429
F103Q2566342,725.0,3/1/2005,0,7/1/2033,20740.0,0.0,1,O,0.48,10.0,323000,0.48,0.0575,T,0,FIX30,WI,SF,54700,P,341,1,Other sellers,Other servicers,0.884719595476717,672916.6666666667
F103Q2566343,707.0,2/1/2005,1,5/1/2033,,17.0,1,O,0.82,35.0,137000,0.82,0.05875,R,0,FIX30,OH,SF,44800,P,340,2,USBANKNA,USBANKNA,0.8716560561453498,167073.17073170733
F103Q2566362,748.0,2/1/2005,0,6/1/2034,,0.0,1,O,0.8,19.0,98000,0.8,0.05625,R,0,FIX30,VA,SF,23100,P,353,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9084962735287804,122500.0
F103Q2566363,688.0,4/1/2005,0,5/1/2034,17900.0,0.0,1,O,0.8,29.0,290000,0.8,0.0575,R,0,FIX30,SC,PU,29000,P,350,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.012480368522232024,362500.0
F103Q2566368,671.0,2/1/2005,0,1/1/2035,19124.0,0.0,1,O,0.73,32.0,175000,0.73,0.0725,R,0,FIX30,TX,SF,75400,N,360,2,Other sellers,Other servicers,0.9859790794506069,239726.02739726027
F103Q2566381,751.0,6/1/2005,0,5/1/2035,15980.0,0.0,1,O,0.62,33.0,170000,0.62,0.05625,R,0,FIX30,FL,SF,33900,P,360,2,Other sellers,"PNCBANK,NATL",0.008278102175144433,274193.5483870968
F103Q2566465,683.0,2/1/2005,0,1/1/2035,40060.0,30.0,1,O,0.95,29.0,202000,0.95,0.06,R,0,FIX30,VA,SF,23100,P,360,2,Other sellers,Other servicers,0.9616010569224419,212631.57894736843
F103Q2566466,755.0,4/1/2005,0,7/1/2033,38060.0,0.0,1,O,0.3,27.0,225000,0.3,0.0575,T,0,FIX30,AZ,SF,85200,P,340,2,Other sellers,Other servicers,0.9015031665205315,750000.0
F103Q2566467,744.0,2/1/2005,0,1/1/2035,47894.0,0.0,1,S,0.55,33.0,284000,0.55,0.07,T,0,FIX30,VA,SF,22600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9906543530632117,516363.6363636363
F103Q2566468,709.0,3/1/2005,0,2/1/2035,47894.0,25.0,1,O,0.87,62.0,323000,0.87,0.06625,R,0,FIX30,MD,SF,20600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9937209608625954,371264.367816092
F103Q2566472,745.0,3/1/2005,0,2/1/2035,45300.0,0.0,1,O,0.78,27.0,323000,0.78,0.06125,T,0,FIX30,FL,SF,33600,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9386084616227507,414102.56410256407
F103Q2566495,734.0,2/1/2005,0,1/1/2035,,0.0,1,S,0.74,13.0,300000,0.74,0.0575,R,0,FIX30,TX,SF,75100,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.27280082687981444,405405.4054054054
F103Q2566497,649.0,4/1/2005,0,3/1/2035,49020.0,0.0,1,O,0.47,49.0,162000,0.47,0.06,R,0,FIX30,VA,SF,22600,C,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9970146754333145,344680.8510638298
F103Q2566498,662.0,2/1/2005,0,1/1/2035,42644.0,25.0,1,O,0.89,54.0,295000,0.89,0.06125,R,0,FIX30,WA,MH,98000,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",-6.309028773527443e-05,331460.67415730335
F103Q2566598,769.0,5/1/2005,0,6/1/2034,,30.0,1,O,0.95,44.0,123000,0.95,0.05375,R,0,FIX30,GA,SF,30500,P,350,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.8623133470991439,129473.68421052632
F103Q2566599,724.0,5/1/2005,0,6/1/2034,,0.0,1,O,0.33,32.0,150000,0.33,0.05875,R,0,FIX30,NC,SF,28200,P,350,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9364068831420643,454545.45454545453
F103Q2566600,776.0,4/1/2005,0,6/1/2034,39540.0,0.0,1,O,0.7,28.0,269000,0.7,0.05875,R,0,FIX30,WI,SF,53400,N,351,2,Other sellers,Other servicers,0.9418487192334343,384285.7142857143
F103Q2566601,686.0,5/1/2005,0,4/1/2035,37860.0,0.0,1,O,0.68,55.0,178000,0.68,0.05625,R,0,FIX30,FL,SF,32500,P,360,1,Other sellers,"JPMORGANCHASEBANK,NA",0.9265824419348933,261764.70588235292
F103Q2566605,795.0,4/1/2005,0,6/1/2033,11540.0,0.0,1,O,0.38,38.0,74000,0.38,0.0575,T,0,FIX30,WI,SF,53000,P,339,2,Other sellers,Other servicers,0.0226203655856604,194736.84210526315
F103Q2566606,700.0,3/1/2005,0,5/1/2033,19804.0,0.0,1,O,0.71,53.0,150000,0.71,0.05875,R,0,FIX30,MI,SF,48100,N,339,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9664490551804227,211267.60563380283
F103Q2566610,761.0,5/1/2005,1,1/1/2034,,30.0,1,O,0.93,38.0,126000,0.93,0.06,R,0,FIX30,NY,SF,13600,P,345,2,Other sellers,Other servicers,0.9543253263230016,135483.87096774194
F103Q2566612,739.0,4/1/2005,0,3/1/2035,45780.0,0.0,1,O,0.8,50.0,221000,0.8,0.06,R,0,FIX30,OH,SF,43500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.8957605812321462,276250.0
F103Q2566617,763.0,6/1/2005,0,7/1/2033,39300.0,0.0,1,O,0.69,38.0,251000,0.69,0.0613,R,0,FIX30,RI,SF,2800,N,338,1,Other sellers,Other servicers,0.9880770388718733,363768.115942029
F103Q2566618,700.0,6/1/2005,0,1/1/2032,16974.0,0.0,1,O,0.57,48.0,110000,0.57,0.06,R,0,FIX30,IL,SF,60400,N,320,2,Other sellers,Other servicers,0.9294838312924992,192982.4561403509
F103Q2566619,771.0,5/1/2005,0,4/1/2035,45300.0,0.0,1,O,0.79,43.0,360000,0.79,0.05625,R,0,FIX30,FL,PU,33600,P,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.9344573303970887,455696.20253164554
F103Q2566621,668.0,5/1/2005,0,4/1/2035,38940.0,0.0,1,S,0.8,27.0,128000,0.8,0.06125,T,0,FIX30,FL,SF,34900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.8850740318623789,160000.0
F103Q2566622,790.0,5/1/2005,0,4/1/2035,12580.0,0.0,1,O,0.31,20.0,130000,0.31,0.05625,T,0,FIX30,MD,SF,21000,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.930246122954826,419354.8387096774
F103Q2566624,775.0,6/1/2005,1,6/1/2033,20740.0,25.0,1,O,0.89,34.0,132000,0.89,0.06375,T,0,FIX30,WI,SF,54400,P,337,1,Other sellers,Other servicers,0.9232034855528739,148314.60674157302
F103Q2566865,620.0,1/1/2005,0,6/1/2034,28020.0,0.0,1,O,0.83,51.0,110000,0.83,0.05875,R,0,FIX30,MI,SF,49000,P,354,2,Other sellers,Other servicers,0.8804345219377975,132530.1204819277
F103Q2567107,685.0,7/1/2005,0,5/1/2034,,0.0,1,S,0.8,27.0,250000,0.8,0.05625,R,0,FIX30,NC,SF,28600,P,347,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9965460005286917,312500.0
F103Q2567108,729.0,7/1/2005,0,1/1/2034,,0.0,1,O,0.8,61.0,306000,0.73,0.06,R,0,FIX30,WI,SF,53000,P,343,2,Other sellers,Other servicers,0.9391609145192394,419178.08219178085
F103Q2567109,752.0,6/1/2005,0,5/1/2033,,0.0,1,O,0.69,24.0,66000,0.69,0.06375,R,0,FIX30,TN,SF,37800,P,336,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9438767910012283,95652.17391304349
F103Q2567122,675.0,6/1/2005,0,5/1/2035,38940.0,0.0,1,S,0.8,49.0,174000,0.8,0.06,T,0,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9813295806472445,217500.0
F103Q2567123,568.0,6/1/2005,0,5/1/2035,38940.0,25.0,1,S,0.9,28.0,157000,0.9,0.06125,T,0,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",-0.003362338221648264,174444.44444444444
F103Q2567124,693.0,7/1/2005,0,6/1/2035,,0.0,1,O,0.8,58.0,280000,0.8,0.0625,T,0,FIX30,PA,SF,16300,N,360,1,Other sellers,Other servicers,0.8978660362956868,350000.0
F103Q2567125,774.0,7/1/2005,0,5/1/2033,26420.0,0.0,1,O,0.63,24.0,189000,0.63,0.06,R,0,FIX30,TX,PU,77400,P,335,2,Other sellers,Other servicers,0.918930806929926,300000.0
F103Q2567127,812.0,6/1/2005,0,6/1/2033,,0.0,1,O,0.7,30.0,72000,0.7,0.06125,T,0,FIX30,WI,SF,54100,N,337,1,Other sellers,Other servicers,-0.00631631151844964,102857.14285714287
F103Q2567134,772.0,7/1/2005,0,6/1/2035,34620.0,0.0,1,O,0.2,37.0,44000,0.2,0.05875,R,0,FIX30,IN,SF,47300,P,360,2,Other sellers,"CITIMORTGAGE,INC",0.9214643264476117,220000.0
F103Q2567135,787.0,6/1/2005,0,5/1/2033,17140.0,0.0,1,O,0.65,20.0,118000,0.65,0.05875,R,0,FIX30,OH,SF,45100,P,336,2,Other sellers,Other servicers,0.9368538464224004,181538.46153846153
F103Q2567221,716.0,7/1/2005,0,6/1/2035,15980.0,0.0,1,O,0.7,46.0,250000,0.7,0.06125,R,0,FIX30,FL,SF,33900,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8876366721546184,357142.85714285716
F103Q2567320,691.0,10/1/2005,0,9/1/2035,16700.0,25.0,1,O,0.86,35.0,235000,0.86,0.0625,T,0,FIX30,SC,SF,29400,P,360,1,Other sellers,Other servicers,0.060080508045709254,273255.81395348837
F103Q2567321,803.0,8/1/2005,0,5/1/2033,,0.0,1,O,0.48,27.0,94000,0.48,0.0575,R,0,FIX30,OK,SF,74000,P,334,2,Other sellers,Other servicers,0.9689166229195745,195833.33333333334
F103Q2567336,676.0,8/1/2005,0,7/1/2035,,0.0,1,O,0.73,43.0,145000,0.73,0.0625,T,0,FIX30,DE,SF,19900,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA",0.9519287682518278,198630.13698630137
F103Q2567367,805.0,8/1/2005,0,7/1/2034,,0.0,1,O,0.8,35.0,196000,0.8,0.0625,R,0,FIX30,NC,SF,28500,P,348,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC,0.9644805457794682,245000.0
F103Q2567368,702.0,9/1/2005,0,8/1/2035,15980.0,0.0,1,S,0.52,,260000,0.52,0.0575,R,0,FIX30,FL,SF,33900,P,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.06215437770605315,500000.0
F103Q2567408,726.0,8/1/2005,0,7/1/2035,28140.0,25.0,1,O,0.9,33.0,248000,0.9,0.06125,T,0,FIX30,KS,SF,66000,N,360,2,NATLCITYMTGECO,"PNCMTGESERVICES,INC",0.9374352631820494,275555.55555555556
F103Q2567409,661.0,9/1/2005,0,5/1/2033,,0.0,1,O,0.75,51.0,136000,0.75,0.06125,R,0,FIX30,MI,SF,49600,N,333,1,Other sellers,Other servicers,0.00353928086093467,181333.33333333334
F103Q2567410,731.0,10/1/2005,0,9/1/2035,37860.0,0.0,1,O,0.8,52.0,277000,0.8,0.05875,R,0,FIX30,FL,SF,32500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.8977998784213795,346250.0
F103Q2567411,777.0,10/1/2005,0,12/1/2033,,0.0,1,O,0.41,33.0,170000,0.41,0.0625,R,0,FIX30,NY,SF,13300,N,339,1,Other sellers,Other servicers,0.9078406696218032,414634.14634146343
F103Q2567425,718.0,10/1/2005,0,4/1/2033,36780.0,0.0,1,O,0.74,20.0,42000,0.74,0.06125,T,0,FIX30,WI,SF,54900,P,331,2,Other sellers,Other servicers,0.9784727529321057,56756.75675675676
F103Q2567426,662.0,9/1/2005,0,8/1/2035,39300.0,0.0,1,O,0.45,45.0,150000,0.45,0.06375,T,0,FIX30,RI,SF,2800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA",0.956270430437217,333333.3333333333
F103Q2567460,797.0,10/1/2005,0,5/1/2033,33340.0,0.0,1,O,0.71,37.0,104000,0.71,0.0575,R,0,FIX30,WI,SF,53000,N,332,1,Other sellers,Other servicers,0.8639441205014848,146478.87323943662
F103Q2567461,800.0,11/1/2005,0,5/1/2033,16974.0,30.0,1,O,0.84,49.0,243000,0.84,0.06125,R,0,FIX30,IL,SF,60100,N,331,2,Other sellers,Other servicers,0.9642550690112768,289285.7142857143
F103Q2567462,540.0,6/1/2005,0,5/1/2035,,25.0,1,O,0.9,35.0,140000,0.9,0.07375,R,0,FIX30,NM,SF,87800,N,360,1,Other sellers,Other servicers,0.9399982588878043,155555.55555555556
F103Q2567463,784.0,8/1/2005,0,7/1/2035,37340.0,0.0,1,O,0.24,42.0,300000,0.24,0.05875,R,0,FIX30,FL,SF,32900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9351194581678599,1250000.0
F103Q2567464,675.0,11/1/2005,0,10/1/2035,27260.0,0.0,1,O,0.8,50.0,188000,0.8,0.06,R,0,FIX30,FL,SF,32200,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA",0.9280493443657926,235000.0
F103Q2567468,712.0,5/1/2005,0,10/1/2033,,30.0,1,O,0.95,22.0,147000,0.95,0.06625,R,0,FIX30,OH,SF,45600,P,342,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9817481656993698,154736.84210526317
F103Q2567469,724.0,5/1/2005,0,5/1/2033,45780.0,0.0,1,O,0.76,20.0,76000,0.76,0.05875,R,0,FIX30,OH,SF,43600,N,337,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9939267101859554,100000.0
F103Q2567470,722.0,5/1/2005,0,6/1/2033,,0.0,1,O,0.78,34.0,163000,0.78,0.0575,R,0,FIX30,AZ,SF,85300,N,338,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.012884417897812762,208974.35897435897
F103Q2567471,646.0,11/1/2005,0,1/1/2034,,0.0,1,O,0.77,50.0,107000,0.77,0.06125,R,0,FIX30,OH,SF,45100,P,339,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.00017594515149369644,138961.03896103895
F103Q2567472,785.0,8/1/2005,0,7/1/2033,23844.0,0.0,1,O,0.9317005,23.0,74000,0.78,0.06,R,0,FIX30,IN,SF,46300,P,336,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8649411547751239,94871.79487179487
F103Q2567473,764.0,7/1/2005,0,6/1/2033,29620.0,0.0,1,O,0.7364356999999999,48.0,83000,0.46,0.06,R,0,FIX30,MI,SF,48900,N,336,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9453883734380331,180434.78260869565
F103Q2567474,785.0,10/1/2005,1,7/1/2033,17140.0,0.0,1,O,0.78,54.0,97000,0.78,0.06,R,0,FIX30,OH,SF,45200,P,334,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9087523549173766,124358.97435897436
F103Q2567475,795.0,7/1/2005,0,6/1/2033,16580.0,25.0,1,O,0.8,14.0,78000,0.8,0.06,R,0,FIX30,IL,SF,61800,N,336,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9988200874300829,97500.0
F103Q2567476,721.0,9/1/2005,0,7/1/2033,17140.0,0.0,1,O,0.9312396,33.0,224000,0.78,0.0575,R,0,FIX30,OH,SF,45200,P,335,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9084734074500196,287179.4871794872
F103Q2567477,800.0,8/1/2005,0,5/1/2033,38060.0,0.0,1,O,0.58,23.0,146000,0.58,0.06,R,0,FIX30,AZ,SF,85200,N,334,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9418497103620573,251724.1379310345
F103Q2567478,729.0,5/1/2005,1,7/1/2033,45780.0,25.0,1,O,0.88,33.0,111000,0.88,0.06,R,0,FIX30,OH,SF,43500,P,339,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.961019757868633,126136.36363636363
F103Q2567479,665.0,11/1/2005,0,5/1/2033,19380.0,0.0,1,O,0.6,34.0,124000,0.6,0.06125,R,0,FIX30,OH,SF,45400,C,331,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.8974613278001475,206666.6666666667
F103Q2567480,760.0,5/1/2005,0,7/1/2033,19380.0,0.0,1,O,0.77,47.0,198000,0.77,0.0575,R,0,FIX30,OH,SF,45300,P,339,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9433720447772731,257142.85714285713
F103Q2567481,742.0,10/1/2005,0,5/1/2033,18140.0,0.0,1,O,0.71,26.0,166000,0.71,0.0575,R,0,FIX30,OH,SF,43000,N,332,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.9308902417386474,233802.81690140846
F103Q2567482,771.0,8/1/2005,0,5/1/2033,34940.0,0.0,1,S,0.61,19.0,89000,0.61,0.06,R,0,FIX30,FL,CO,34100,N,334,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.917954636615104,145901.6393442623
F103Q2567483,761.0,4/1/2005,0,7/1/2033,17460.0,0.0,1,O,0.68,58.0,142000,0.68,0.0575,R,0,FIX30,OH,SF,44000,C,340,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK,0.914912744510728,208823.5294117647
