loan_seq_number,credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mortgage_insurance_percentage,number_of_units,occupancy_status,original_combined_ltv,original_dti_ratio,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_flag,product_type,property_state,property_type,postal_code,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name
F103Q1438392,700,4/1/2006,N,2/1/2033,17140,0,1,O,76,36,77000,76,6.375,R,N,FIX30,OH,SF,45000,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438393,821,3/1/2007,N,2/1/2033,34740,0,1,O,49,14,103000,49,6.375,R,N,FIX30,MI,SF,49400,C,312,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438394,708,3/1/2006,N,2/1/2033,30460,0,1,O,40,53,119000,40,6.375,R,N,FIX30,KY,SF,40500,C,324,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438395,807,3/1/2006,N,2/1/2033,,0,1,O,73,32,157000,73,6.375,R,N,FIX30,MI,SF,49600,N,324,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438396,788,4/1/2006,N,3/1/2033,,0,1,O,68,16,70000,68,6.375,R,N,FIX30,IN,SF,47200,N,324,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438397,755,4/1/2006,N,2/1/2033,19804,0,1,O,76,12,163000,76,6.5,R,N,FIX30,MI,SF,48200,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438398,732,5/1/2006,N,3/1/2033,17140,0,1,O,77,29,178000,77,6.5,R,N,FIX30,OH,SF,45000,N,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438399,758,5/1/2006,N,3/1/2033,17140,0,1,O,56,44,33000,56,6.5,R,N,FIX30,OH,CO,45000,N,323,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438400,730,5/1/2006,N,3/1/2033,26900,25,1,O,85,43,131000,85,6.5,R,N,FIX30,IN,SF,46200,C,323,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438401,771,8/1/2006,N,3/1/2033,19380,0,1,O,79,29,51000,79,6.875,R,N,FIX30,OH,SF,45400,N,320,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1438427,800,12/1/2007,N,2/1/2033,16974,0,1,O,66,32,140000,66,6,R,N,FIX30,IL,SF,60400,N,303,2,Other sellers,Other servicers
F103Q1438432,677,6/1/2006,N,3/1/2033,35300,0,1,O,73,39,253000,73,5.875,R,N,FIX30,CT,SF,6400,N,322,2,Other sellers,Other servicers
F103Q1438449,768,11/1/2007,N,2/1/2033,42060,0,1,O,66,36,300000,50,5.875,R,N,FIX30,CA,SF,93100,C,304,2,Other sellers,Other servicers
F103Q1438487,784,4/1/2008,N,4/1/2033,49340,30,1,O,90,36,148000,90,5.95,R,N,FIX30,MA,SF,1600,N,301,1,Other sellers,Other servicers
F103Q1438495,719,3/1/2008,N,4/1/2034,,0,1,O,66,29,247000,66,6.125,R,N,FIX30,VA,SF,23400,P,314,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q1438600,728,3/1/2008,Y,4/1/2033,16974,0,1,O,74,37,111000,74,5.875,R,N,FIX30,IL,CO,60600,P,302,2,Other sellers,Other servicers
F103Q1438601,806,4/1/2008,N,4/1/2033,16974,0,1,O,64,24,115000,64,6,R,N,FIX30,IL,SF,60100,C,301,2,Other sellers,Other servicers
F103Q1438602,684,3/1/2008,Y,3/1/2033,16974,30,1,O,87,33,143000,87,6.125,R,N,FIX30,IL,CO,60600,P,301,1,Other sellers,Other servicers
F103Q1438604,808,4/1/2008,N,4/1/2033,47644,0,1,O,61,31,122000,61,6.125,T,N,FIX30,MI,SF,48000,N,301,2,Other sellers,Other servicers
F103Q1438608,771,4/1/2008,N,4/1/2033,18140,0,1,O,62,,126000,62,6.375,T,N,FIX30,OH,SF,43000,N,301,2,Other sellers,Other servicers
F103Q1439443,786,6/1/2007,Y,2/1/2033,46060,12,1,O,79,52,306000,79,6.25,R,N,FIX30,AZ,PU,85600,P,309,2,Other sellers,Other servicers
F103Q1439906,795,2/1/2007,N,2/1/2033,39340,0,1,O,80,31,138000,77,6.71,B,N,FIX30,UT,SF,84600,N,313,2,Other sellers,Other servicers
F103Q1439907,778,3/1/2007,N,3/1/2033,16740,0,1,O,76,18,266000,70,6.62,B,N,FIX30,NC,PU,28200,N,313,2,Other sellers,Other servicers
F103Q1439908,696,7/1/2007,N,3/1/2033,12420,0,1,O,90,39,320000,74,6.68,R,Y,FIX30,TX,SF,78600,P,309,2,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439909,817,6/1/2007,N,3/1/2033,35644,0,1,O,68,15,227000,53,6.67,B,Y,FIX30,NJ,SF,7600,P,310,2,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439910,783,2/1/2007,N,3/1/2033,19124,0,1,O,76,10,47000,76,6.65,B,N,FIX30,TX,CO,75200,P,314,2,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439911,705,5/1/2007,N,3/1/2033,48620,0,1,O,67,37,322000,59,6.63,B,N,FIX30,KS,PU,67200,C,311,1,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439912,715,6/1/2007,N,2/1/2033,19124,0,1,O,65,32,79000,61,6.66,R,N,FIX30,TX,SF,75000,N,309,1,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439913,802,11/1/2006,N,4/1/2033,28140,0,1,O,80,17,98000,80,6.9,R,N,FIX30,KS,SF,66200,P,318,2,Other sellers,Other servicers
F103Q1439914,731,1/1/2007,N,3/1/2033,41700,0,1,O,75,12,119000,59,6.84,R,Y,FIX30,TX,PU,78200,P,315,1,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439915,725,4/1/2007,N,4/1/2033,28140,0,1,S,53,23,50000,32,6.71,R,Y,FIX30,KS,SF,66000,N,313,1,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439916,784,1/1/2007,N,1/1/2033,36084,0,1,O,26,31,112000,26,6.7,R,Y,FIX30,CA,SF,94500,C,313,1,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439917,808,8/1/2007,N,2/1/2033,38060,0,1,O,81,19,114000,81,6.83,B,Y,FIX30,AZ,PU,85200,N,307,1,Other sellers,"WELLSFARGOBANK,NA"
F103Q1439950,784,1/1/2008,N,3/1/2033,22744,0,1,S,76,51,290000,69,6.5,R,N,FIX30,FL,CO,33300,C,303,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1439951,766,4/1/2007,N,4/1/2033,45780,0,1,O,68,42,112000,64,6.5,R,N,FIX30,OH,SF,43600,N,313,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1439952,646,4/1/2007,N,3/1/2033,34940,0,1,O,20,54,47000,20,6.5,R,N,FIX30,FL,CO,34100,P,312,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1439953,746,2/1/2008,N,4/1/2033,45780,0,1,O,77,35,43000,46,5.875,R,N,FIX30,OH,SF,43600,N,303,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1439955,694,1/1/2008,N,2/1/2033,10420,0,1,O,80,48,87000,74,6.125,R,N,FIX30,OH,SF,44200,C,302,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1439956,638,3/1/2008,N,4/1/2033,17140,0,1,O,84,29,120000,72,5.5,R,N,FIX30,OH,SF,45000,N,302,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1439957,707,2/1/2008,Y,4/1/2033,17140,30,1,O,95,43,72000,88,6.125,R,N,FIX30,OH,SF,45200,P,303,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1439958,692,3/1/2008,N,3/1/2033,26100,0,1,O,80,32,97000,74,5.5,R,N,FIX30,MI,SF,49400,C,301,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q1439971,727,3/1/2006,N,3/1/2033,15380,0,1,O,95,,201000,66,5,R,N,FIX30,NY,SF,14200,C,325,2,HSBCMTGECORPUSA,Other servicers
F103Q1440084,669,9/1/2005,N,3/1/2033,15380,30,1,O,94,,200000,91,4.5,R,N,FIX30,NY,SF,14000,P,331,2,HSBCMTGECORPUSA,Other servicers
F103Q1441659,751,4/1/2007,N,3/1/2033,23844,0,1,O,78,20,124000,55,6.875,R,N,FIX30,IN,SF,46300,C,312,2,Other sellers,Other servicers
F103Q1441700,704,10/1/2005,N,3/1/2033,30780,0,1,O,80,54,126000,80,6.4,R,Y,FIX30,AR,SF,72200,C,330,2,Other sellers,"CITIMORTGAGE,INC"
F103Q1441709,732,10/1/2005,N,3/1/2033,13900,0,1,O,31,37,58000,31,6.4,C,Y,FIX30,ND,SF,58500,C,330,2,Other sellers,"CITIMORTGAGE,INC"
F103Q1441722,684,3/1/2005,N,2/1/2033,,0,1,O,72,32,65000,69,6.6,C,Y,FIX30,OH,SF,45800,C,336,2,Other sellers,"CITIMORTGAGE,INC"
F103Q1441769,581,8/1/2005,N,3/1/2033,17820,0,1,O,100,35,127000,78,6.2,C,Y,FIX30,CO,SF,80900,C,332,2,Other sellers,"CITIMORTGAGE,INC"
F103Q1441773,666,9/1/2005,N,1/1/2033,39740,0,1,O,82,18,252000,69,6.35,R,Y,FIX30,PA,SF,19600,C,329,2,Other sellers,"CITIMORTGAGE,INC"
F103Q1441802,616,6/1/2006,N,6/1/2033,26420,0,1,O,94,40,89000,94,7.65,C,N,FIX30,TX,SF,77000,P,325,2,Other sellers,"CITIMORTGAGE,INC"
F103Q2346560,698,5/1/2011,,4/1/2041,38060,0,3,I,72,25,130000,72,5.5,T,N,FIX30,AZ,SF,85200,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2564436,774,3/1/2005,N,2/1/2035,45300,0,1,O,56.30474,33,360000,30,5.75,R,N,FIX30,FL,SF,34600,P,360,1,Other sellers,NATLCITYMTGECO
F103Q2565613,770,1/1/2005,N,12/1/2034,,30,1,O,94,30,326000,94,5.75,T,N,FIX30,VA,SF,23100,N,360,2,Other sellers,Other servicers
F103Q2565771,719,1/1/2005,N,12/1/2034,17460,0,1,O,80,22,134000,80,5.625,R,N,FIX30,OH,SF,44100,P,360,2,Other sellers,Other servicers
F103Q2565949,791,1/1/2005,N,12/1/2034,12220,0,1,O,63,34,226000,63,5.875,T,N,FIX30,AL,SF,36800,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F103Q2565955,771,1/1/2005,N,5/1/2034,47894,0,1,O,77,23,300000,77,6,R,N,FIX30,VA,SF,22400,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2565959,683,1/1/2005,Y,6/1/2033,38300,30,1,O,95,36,238000,95,5.875,R,N,FIX30,PA,SF,15600,P,342,2,Other sellers,Other servicers
F103Q2565960,607,1/1/2005,N,12/1/2034,45104,0,1,O,62,37,150000,62,5.78,R,,FIX30,WA,SF,98500,P,360,2,Other sellers,Other servicers
F103Q2565961,757,1/1/2005,N,7/1/2033,,0,1,O,67,21,144000,67,5.875,T,N,FIX30,WI,SF,54100,C,343,2,Other sellers,Other servicers
F103Q2565984,772,1/1/2005,N,12/1/2034,35840,0,1,O,80,36,167000,80,5.625,R,N,FIX30,FL,SF,34200,P,360,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2565986,782,1/1/2005,N,5/1/2033,,0,1,O,78,33,313000,78,5.875,T,N,FIX30,AZ,SF,86300,P,341,2,Other sellers,Other servicers
F103Q2565987,640,1/1/2005,N,12/1/2034,38940,25,1,O,75,37,187000,75,5.75,T,N,FIX30,FL,SF,34900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2565997,709,1/1/2005,,12/1/2034,19780,0,1,O,85,33,230000,70,5.75,R,N,FIX30,IA,SF,50300,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566022,653,1/1/2005,N,5/1/2034,22180,25,1,O,89,44,95000,89,5.75,R,N,FIX30,NC,SF,28300,P,353,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566071,652,2/1/2005,N,7/1/2034,,12,1,O,81,44,323000,81,6.125,R,N,FIX30,GA,SF,30500,P,354,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566092,721,1/1/2005,N,12/1/2034,38940,0,1,O,15,35,37000,15,5.625,T,N,FIX30,FL,SF,34900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566140,691,1/1/2005,N,12/1/2034,16700,0,1,O,80,48,328000,80,5.75,T,N,FIX30,SC,SF,29400,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F103Q2566141,748,1/1/2005,N,12/1/2034,49180,0,1,O,26,45,89000,26,6,T,N,FIX30,NC,SF,27000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566142,596,2/1/2005,N,8/1/2034,16740,30,1,O,92,44,164000,92,6.125,R,N,FIX30,SC,SF,29700,P,355,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566144,761,2/1/2005,N,7/1/2034,47260,0,1,O,58,21,250000,58,5.75,R,N,FIX30,VA,PU,23100,P,354,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566146,761,2/1/2005,N,5/1/2034,47894,0,1,O,77,36,250000,77,5.875,R,N,FIX30,VA,SF,22600,P,352,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566149,727,1/1/2005,N,12/1/2034,,0,1,O,46,58,167000,46,6.25,T,N,FIX30,VA,SF,23800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566151,733,1/1/2005,N,12/1/2034,45060,25,1,O,90,29,155000,90,6.125,R,N,FIX30,NY,SF,13100,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566152,633,1/1/2005,N,12/1/2034,17820,0,1,O,79,48,150000,79,6.625,T,N,FIX30,CO,SF,80800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566153,756,1/1/2005,N,12/1/2034,,0,1,O,77,39,169000,77,6,T,N,FIX30,MD,SF,20600,N,360,1,Other sellers,Other servicers
F103Q2566160,728,2/1/2005,N,6/1/2033,44140,0,1,O,54,27,141000,54,5.825,R,N,FIX30,MA,SF,1300,N,341,2,Other sellers,Other servicers
F103Q2566162,650,1/1/2005,N,12/1/2034,23420,30,1,O,95,36,152000,95,6.25,T,N,FIX30,CA,SF,93700,P,360,2,NATLCITYMTGECO,NATLCITYMTGECO
F103Q2566167,675,1/1/2005,N,12/1/2034,38940,25,1,O,62,60,169000,62,5.75,T,N,FIX30,FL,SF,34900,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566168,643,2/1/2005,N,1/1/2035,,0,1,O,58,61,120000,58,6.25,T,N,FIX30,FL,SF,33800,C,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566184,748,2/1/2005,N,2/1/2034,42680,0,1,O,40,39,51000,40,5.625,R,N,FIX30,FL,SF,32900,P,349,2,Other sellers,Other servicers
F103Q2566252,738,2/1/2005,N,1/1/2035,26620,0,1,O,80,43,196000,80,5.5,T,N,FIX30,AL,SF,35700,N,360,2,"ABNAMROMTGEGROUP,INC","CITIMORTGAGE,INC"
F103Q2566327,751,3/1/2005,N,6/1/2034,47894,0,1,O,50,33,173000,50,5.875,R,N,FIX30,VA,SF,22500,P,352,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566328,776,1/1/2005,N,12/1/2034,49180,0,1,O,75,51,120000,75,6.115,R,N,FIX30,NC,SF,27200,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566329,779,2/1/2005,N,1/1/2035,,25,1,S,90,43,230000,90,6,R,N,FIX30,NY,SF,12000,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566330,698,1/1/2005,N,12/1/2034,35084,12,1,O,85,53,178000,85,6.625,T,N,FIX30,PA,PU,18300,P,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566331,631,2/1/2005,N,1/1/2035,,25,1,O,86,51,214000,86,7.125,T,N,FIX30,OH,SF,45100,N,360,2,Other sellers,Other servicers
F103Q2566332,616,2/1/2005,,1/1/2035,,30,1,O,91,34,132000,91,6.375,R,N,FIX30,PA,PU,18300,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566333,702,2/1/2005,,1/1/2035,47300,33,1,O,85,38,334000,61,6.25,R,N,FIX30,CA,SF,93200,C,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566335,782,1/1/2005,N,4/1/2033,17140,0,1,O,70,9,192000,70,5.875,R,N,FIX30,OH,SF,45200,N,340,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2566336,766,2/1/2005,N,5/1/2033,31140,0,1,O,73,30,101000,73,6,R,N,FIX30,KY,SF,40000,N,340,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2566338,716,2/1/2005,N,6/1/2033,31140,25,1,O,88,24,75000,88,5.875,R,N,FIX30,KY,SF,40000,C,341,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2566341,785,4/1/2005,N,5/1/2033,45300,0,1,O,70,42,184000,70,5.875,R,N,FIX30,FL,SF,33500,N,338,2,Other sellers,"WELLSFARGOBANK,NA"
F103Q2566342,725,3/1/2005,N,7/1/2033,20740,0,1,O,48,10,323000,48,5.75,T,N,FIX30,WI,SF,54700,P,341,1,Other sellers,Other servicers
F103Q2566343,707,2/1/2005,Y,5/1/2033,,17,1,O,82,35,137000,82,5.875,R,N,FIX30,OH,SF,44800,P,340,2,USBANKNA,USBANKNA
F103Q2566362,748,2/1/2005,N,6/1/2034,,0,1,O,80,19,98000,80,5.625,R,N,FIX30,VA,SF,23100,P,353,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566363,688,4/1/2005,N,5/1/2034,17900,0,1,O,80,29,290000,80,5.75,R,N,FIX30,SC,PU,29000,P,350,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566368,671,2/1/2005,N,1/1/2035,19124,0,1,O,73,32,175000,73,7.25,R,N,FIX30,TX,SF,75400,N,360,2,Other sellers,Other servicers
F103Q2566381,751,6/1/2005,N,5/1/2035,15980,0,1,O,62,33,170000,62,5.625,R,N,FIX30,FL,SF,33900,P,360,2,Other sellers,"PNCBANK,NATL"
F103Q2566465,683,2/1/2005,N,1/1/2035,40060,30,1,O,95,29,202000,95,6,R,N,FIX30,VA,SF,23100,P,360,2,Other sellers,Other servicers
F103Q2566466,755,4/1/2005,N,7/1/2033,38060,0,1,O,30,27,225000,30,5.75,T,N,FIX30,AZ,SF,85200,P,340,2,Other sellers,Other servicers
F103Q2566467,744,2/1/2005,N,1/1/2035,47894,0,1,S,55,33,284000,55,7,T,N,FIX30,VA,SF,22600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566468,709,3/1/2005,N,2/1/2035,47894,25,1,O,87,62,323000,87,6.625,R,N,FIX30,MD,SF,20600,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566472,745,3/1/2005,N,2/1/2035,45300,0,1,O,78,27,323000,78,6.125,T,N,FIX30,FL,SF,33600,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566495,734,2/1/2005,,1/1/2035,,0,1,S,74,13,300000,74,5.75,R,N,FIX30,TX,SF,75100,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566497,649,4/1/2005,,3/1/2035,49020,0,1,O,47,49,162000,47,6,R,N,FIX30,VA,SF,22600,C,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566498,662,2/1/2005,,1/1/2035,42644,25,1,O,89,54,295000,89,6.125,R,N,FIX30,WA,MH,98000,N,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566598,769,5/1/2005,N,6/1/2034,,30,1,O,95,44,123000,95,5.375,R,N,FIX30,GA,SF,30500,P,350,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566599,724,5/1/2005,N,6/1/2034,,0,1,O,33,32,150000,33,5.875,R,N,FIX30,NC,SF,28200,P,350,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2566600,776,4/1/2005,N,6/1/2034,39540,0,1,O,70,28,269000,70,5.875,R,N,FIX30,WI,SF,53400,N,351,2,Other sellers,Other servicers
F103Q2566601,686,5/1/2005,N,4/1/2035,37860,0,1,O,68,55,178000,68,5.625,R,N,FIX30,FL,SF,32500,P,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566605,795,4/1/2005,N,6/1/2033,11540,0,1,O,38,38,74000,38,5.75,T,N,FIX30,WI,SF,53000,P,339,2,Other sellers,Other servicers
F103Q2566606,700,3/1/2005,N,5/1/2033,19804,0,1,O,71,53,150000,71,5.875,R,N,FIX30,MI,SF,48100,N,339,1,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2566610,761,5/1/2005,Y,1/1/2034,,30,1,O,93,38,126000,93,6,R,N,FIX30,NY,SF,13600,P,345,2,Other sellers,Other servicers
F103Q2566612,739,4/1/2005,N,3/1/2035,45780,0,1,O,80,50,221000,80,6,R,N,FIX30,OH,SF,43500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566617,763,6/1/2005,N,7/1/2033,39300,0,1,O,69,38,251000,69,6.13,R,N,FIX30,RI,SF,2800,N,338,1,Other sellers,Other servicers
F103Q2566618,700,6/1/2005,N,1/1/2032,16974,0,1,O,57,48,110000,57,6,R,N,FIX30,IL,SF,60400,N,320,2,Other sellers,Other servicers
F103Q2566619,771,5/1/2005,N,4/1/2035,45300,0,1,O,79,43,360000,79,5.625,R,N,FIX30,FL,PU,33600,P,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2566621,668,5/1/2005,N,4/1/2035,38940,0,1,S,80,27,128000,80,6.125,T,N,FIX30,FL,SF,34900,P,360,2,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566622,790,5/1/2005,,4/1/2035,12580,0,1,O,31,20,130000,31,5.625,T,N,FIX30,MD,SF,21000,N,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2566624,775,6/1/2005,Y,6/1/2033,20740,25,1,O,89,34,132000,89,6.375,T,N,FIX30,WI,SF,54400,P,337,1,Other sellers,Other servicers
F103Q2566865,620,1/1/2005,N,6/1/2034,28020,0,1,O,83,51,110000,83,5.875,R,N,FIX30,MI,SF,49000,P,354,2,Other sellers,Other servicers
F103Q2567107,685,7/1/2005,N,5/1/2034,,0,1,S,80,27,250000,80,5.625,R,N,FIX30,NC,SF,28600,P,347,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2567108,729,7/1/2005,N,1/1/2034,,0,1,O,80,61,306000,73,6,R,N,FIX30,WI,SF,53000,P,343,2,Other sellers,Other servicers
F103Q2567109,752,6/1/2005,N,5/1/2033,,0,1,O,69,24,66000,69,6.375,R,N,FIX30,TN,SF,37800,P,336,2,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2567122,675,6/1/2005,N,5/1/2035,38940,0,1,S,80,49,174000,80,6,T,N,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2567123,568,6/1/2005,N,5/1/2035,38940,25,1,S,90,28,157000,90,6.125,T,N,FIX30,FL,SF,34900,P,360,1,WELLSFARGOHOMEMORTGA,"WELLSFARGOBANK,NA"
F103Q2567124,693,7/1/2005,N,6/1/2035,,0,1,O,80,58,280000,80,6.25,T,N,FIX30,PA,SF,16300,N,360,1,Other sellers,Other servicers
F103Q2567125,774,7/1/2005,N,5/1/2033,26420,0,1,O,63,24,189000,63,6,R,N,FIX30,TX,PU,77400,P,335,2,Other sellers,Other servicers
F103Q2567127,812,6/1/2005,N,6/1/2033,,0,1,O,70,30,72000,70,6.125,T,N,FIX30,WI,SF,54100,N,337,1,Other sellers,Other servicers
F103Q2567134,772,7/1/2005,N,6/1/2035,34620,0,1,O,20,37,44000,20,5.875,R,N,FIX30,IN,SF,47300,P,360,2,Other sellers,"CITIMORTGAGE,INC"
F103Q2567135,787,6/1/2005,N,5/1/2033,17140,0,1,O,65,20,118000,65,5.875,R,N,FIX30,OH,SF,45100,P,336,2,Other sellers,Other servicers
F103Q2567221,716,7/1/2005,N,6/1/2035,15980,0,1,O,70,46,250000,70,6.125,R,N,FIX30,FL,SF,33900,P,360,2,FIFTHTHIRDBANK,FIFTHTHIRDBANK
F103Q2567320,691,10/1/2005,N,9/1/2035,16700,25,1,O,86,35,235000,86,6.25,T,N,FIX30,SC,SF,29400,P,360,1,Other sellers,Other servicers
F103Q2567321,803,8/1/2005,N,5/1/2033,,0,1,O,48,27,94000,48,5.75,R,N,FIX30,OK,SF,74000,P,334,2,Other sellers,Other servicers
F103Q2567336,676,8/1/2005,N,7/1/2035,,0,1,O,73,43,145000,73,6.25,T,N,FIX30,DE,SF,19900,N,360,1,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2567367,805,8/1/2005,N,7/1/2034,,0,1,O,80,35,196000,80,6.25,R,N,FIX30,NC,SF,28500,P,348,1,BRANCHBANKING&TRUSTC,BRANCHBANKING&TRUSTC
F103Q2567368,702,9/1/2005,N,8/1/2035,15980,0,1,S,52,,260000,52,5.75,R,N,FIX30,FL,SF,33900,P,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2567408,726,8/1/2005,N,7/1/2035,28140,25,1,O,90,33,248000,90,6.125,T,N,FIX30,KS,SF,66000,N,360,2,NATLCITYMTGECO,"PNCMTGESERVICES,INC"
F103Q2567409,661,9/1/2005,N,5/1/2033,,0,1,O,75,51,136000,75,6.125,R,N,FIX30,MI,SF,49600,N,333,1,Other sellers,Other servicers
F103Q2567410,731,10/1/2005,,9/1/2035,37860,0,1,O,80,52,277000,80,5.875,R,N,FIX30,FL,SF,32500,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2567411,777,10/1/2005,,12/1/2033,,0,1,O,41,33,170000,41,6.25,R,N,FIX30,NY,SF,13300,N,339,1,Other sellers,Other servicers
F103Q2567425,718,10/1/2005,N,4/1/2033,36780,0,1,O,74,20,42000,74,6.125,T,N,FIX30,WI,SF,54900,P,331,2,Other sellers,Other servicers
F103Q2567426,662,9/1/2005,N,8/1/2035,39300,0,1,O,45,45,150000,45,6.375,T,N,FIX30,RI,SF,2800,N,360,2,Other sellers,"JPMORGANCHASEBANK,NA"
F103Q2567460,797,10/1/2005,N,5/1/2033,33340,0,1,O,71,37,104000,71,5.75,R,N,FIX30,WI,SF,53000,N,332,1,Other sellers,Other servicers
F103Q2567461,800,11/1/2005,N,5/1/2033,16974,30,1,O,84,49,243000,84,6.125,R,N,FIX30,IL,SF,60100,N,331,2,Other sellers,Other servicers
F103Q2567462,540,6/1/2005,N,5/1/2035,,25,1,O,90,35,140000,90,7.375,R,N,FIX30,NM,SF,87800,N,360,1,Other sellers,Other servicers
